LogisticRegression,XGBoost,BaggingLinearRegression_n_estimators=10,BaggingDescisionTrees_n_estimators=20,XGBoostLinear,Keras100/50Layers6Epochs
7,6,4.98198216919,7,5.69358873367,6.14474344254
8,8,7.49905041537,8,7.49931907654,8.0
7,3,4.71264920944,5,4.89787626266,5.73924875259
7,3,5.87528064569,2,2.35586309433,7.16838264465
8,8,7.40365936833,8,7.40669155121,8.0
8,5,5.94523103701,6,5.63635158539,8.0
8,6,5.59281783378,6,5.75692224503,6.14283657074
8,8,6.6567174514,8,7.46469783783,8.0
6,5,5.03716730395,6,6.2618303299,6.16596078873
5,5,5.90029301563,5,5.64633321762,6.40193033218
8,6,5.52849211055,7,6.28615236282,6.84603261948
4,2,3.91878863447,2,3.53276824951,3.94720315933
8,8,7.30405882627,8,7.76615667343,8.0
6,5,4.85223903146,6,5.29154586792,6.147605896
8,6,5.85771585291,6,5.65541505814,6.2074174881
8,8,7.68587049658,8,7.68523073196,8.0
8,6,5.92667584281,6,5.62548732758,6.10751056671
8,6,5.58252235053,6,6.3275680542,5.81081295013
6,4,3.42519806285,3,5.57548570633,3.83857655525
7,5,5.70746569304,4,5.5910525322,6.01629638672
7,6,5.6837751866,6,5.84883308411,7.00349521637
2,1,1.37992362369,1,1.1479395628,2.04982948303
8,6,6.95215273091,8,5.91741037369,8.0
8,7,6.5371035786,7,6.3347826004,7.90414953232
6,4,4.11336674187,5,2.67149376869,4.70778083801
6,6,4.77250079044,5,5.1533946991,5.69025230408
8,8,7.32186812417,8,7.54359722137,8.0
8,8,6.64213505546,8,7.37297201157,8.0
6,5,5.03711801654,3,5.02282619476,6.05937814713
8,8,6.28285927919,8,6.87142848969,7.84403800964
8,3,6.01630091197,6,5.01701307297,6.28098201752
8,7,6.12242571153,6,7.15527391434,8.0
8,5,5.80831608785,6,5.95239257812,7.6159362793
1,2,1.54006916867,2,2.29619860649,1.95324325562
6,4,4.96360528489,5,4.61187982559,6.11358261108
6,6,5.48599222156,6,6.0060338974,6.14696502686
8,8,6.83687647174,8,7.3026804924,8.0
6,6,5.61541718423,7,5.47366952896,6.46847820282
1,2,3.35841413172,2,2.32659173012,5.1808180809
8,7,6.3911087943,7,6.44641160965,6.79764652252
1,2,4.18620151316,2,1.97018611431,5.83107566833
8,8,6.57653157505,8,7.35699319839,7.38988447189
8,8,7.30777342739,8,7.12476015091,7.94157981873
8,7,6.09389755653,8,6.37822198868,6.42145633698
5,3,3.88139813803,2,2.87026047707,4.83625507355
1,2,2.70815181283,2,3.85402441025,1.95677375793
6,5,5.32678488735,5,5.52523803711,5.74176931381
8,7,6.22122100672,7,6.32371759415,6.61185884476
8,8,6.74733629053,8,6.8987402916,8.0
8,8,7.75673317046,8,7.72811794281,8.0
6,5,6.22428266656,5,4.79454421997,5.63618564606
1,2,1.22911452728,2,2.25609922409,2.08115768433
2,3,4.07103807207,5,3.96968150139,5.12106370926
8,8,6.26534024005,8,6.95972967148,7.95119094849
8,8,6.99455660116,7,7.32249116898,8.0
8,7,6.13240650325,7,6.15285682678,8.0
8,7,6.34018217417,7,6.35112285614,7.87237596512
8,8,7.77466686148,8,7.6097574234,8.0
8,8,7.15900625837,8,7.05278682709,8.0
8,8,7.25052242035,7,7.23670911789,8.0
7,7,6.425001479,6,6.58327436447,7.207010746
6,2,4.18798410123,2,4.16546344757,3.85293865204
4,3,4.84508247599,2,3.27098703384,4.64805316925
8,7,6.29427182166,6,5.97294807434,6.75966787338
8,7,5.72336076816,7,6.38544940948,7.53067922592
8,6,5.66852414556,6,5.53635883331,6.00559949875
1,4,5.1556397013,6,4.5185585022,6.62417984009
5,2,3.45353407033,2,2.76259207726,3.06740093231
8,8,6.43854045988,6,7.35389709473,8.0
8,8,6.16313412873,5,7.14629983902,6.81758356094
8,8,6.61796731931,8,7.23016119003,8.0
2,2,4.17738607006,3,3.41141843796,2.38766431808
8,7,6.5558071506,7,6.91755199432,7.09736251831
7,6,4.66127971283,5,5.76429414749,5.60776615143
6,6,5.4434371657,6,6.77473115921,6.17291736603
6,7,5.54917907726,6,6.00320577621,6.03502845764
8,7,6.09699921778,6,6.72718381882,8.0
5,5,3.6214473601,5,6.67257785797,3.00716590881
6,7,6.84463603064,6,6.34704017639,7.69335269928
8,8,6.65566594463,7,6.85739374161,8.0
8,7,5.98700100759,7,6.24130105972,6.21306610107
8,8,6.33072918833,7,7.42076063156,8.0
2,3,3.90877136732,2,3.43703198433,4.34030437469
8,8,7.05097843994,8,6.58510875702,7.24397277832
5,5,4.89892333787,5,4.67036581039,5.09851741791
6,6,5.01195737538,6,5.27807998657,6.21244668961
6,6,5.38043645808,6,5.59444189072,6.09861326218
8,6,5.77547907585,6,5.73400449753,7.80805301666
4,5,4.69024696626,3,5.19945955276,5.26026916504
6,3,4.51295809234,3,4.52283191681,4.187541008
5,5,5.9975983098,4,4.80762910843,5.60565567017
1,3,4.67529521481,3,2.97071504593,4.63763427734
5,4,5.20722062996,4,3.5199406147,5.811419487
8,7,6.40790097888,6,7.10901212692,7.99920940399
6,5,5.46048470213,5,5.41856861115,5.91643428802
5,2,4.31907416108,4,3.04765462875,4.3771572113
6,6,4.81862922215,5,4.76499938965,6.16412782669
4,3,5.35902098046,2,3.31269049644,5.91150808334
8,8,6.68766754078,8,7.48664426804,8.0
5,5,4.76716671393,6,5.77629518509,5.42310857773
2,2,3.5733947358,2,2.65958333015,2.0173625946
5,5,4.35380231366,3,4.90606164932,5.53715610504
8,8,6.09605436139,8,6.91359090805,7.75583791733
4,3,3.63088895848,3,4.21455478668,4.69176483154
8,7,6.14293281616,6,6.68946933746,7.26088666916
8,6,6.06800628932,6,6.11636829376,7.08855295181
6,7,6.30653343618,8,7.11892986298,6.33309698105
2,2,3.51865961958,3,3.39788269997,4.26002979279
8,8,6.77759361319,8,7.01162958145,8.0
8,6,5.75514992515,6,5.20285511017,6.46831083298
6,6,5.18966312595,6,5.66434049606,6.1559920311
6,4,4.2944325747,2,5.07924509048,5.44114685059
1,1,1.0,2,1.78824412823,1.95280218124
8,7,6.42971466134,8,7.21836233139,8.0
8,8,7.66215254604,8,7.47172212601,8.0
5,6,5.72111773935,6,6.40716838837,6.09267807007
1,3,4.39812225241,5,3.82149457932,6.02041292191
8,7,7.31486210997,8,7.08003139496,8.0
8,8,7.17037108137,8,7.50666046143,8.0
6,5,5.13778929473,7,5.95627498627,5.86464452744
7,5,5.2809364012,6,5.04320144653,5.98161697388
6,7,6.30447428794,8,6.34503793716,6.50821447372
8,6,6.06842939007,3,5.96528720856,6.1769490242
2,5,4.57482299028,5,5.1593837738,6.04807376862
5,1,2.34381573881,1,1.38053035736,2.54576396942
7,4,6.05060053124,3,4.62284421921,7.00837469101
4,2,4.10326934644,2,2.40017914772,4.09755754471
8,4,5.09082180298,3,3.89749598503,3.6005051136
8,7,5.72597186744,7,6.49105405807,6.86851787567
8,8,6.74927444957,8,7.15497016907,7.8910484314
7,3,5.53004253579,2,3.41826367378,6.81253147125
4,3,5.69075446493,3,3.84919500351,5.87348031998
8,8,7.31774300055,8,7.48263216019,8.0
8,7,7.04235126685,7,6.65476751328,8.0
8,8,7.63986845945,8,7.63854312897,8.0
2,2,2.77497993114,2,2.2917599678,2.22138738632
8,6,6.89754995433,5,5.23369312286,8.0
8,8,7.06783742464,8,7.75176858902,8.0
2,2,3.46844151973,2,4.6591796875,4.95048809052
8,7,6.55358190003,7,6.78910398483,7.7329454422
4,3,3.86285829032,2,3.55982542038,4.16395568848
8,8,6.8004874405,8,7.73330307007,8.0
8,8,7.60213866611,8,7.70889234543,8.0
6,5,4.95433393699,6,4.71327066422,5.19120931625
1,2,2.01304769928,2,1.52137124538,2.50741004944
8,8,6.57108942815,7,7.22010374069,8.0
8,8,7.77077457297,8,7.25681877136,8.0
4,2,2.93993395962,2,2.93641042709,3.35455226898
8,8,7.20394851045,8,7.2988986969,8.0
2,5,5.11916764697,5,4.65815782547,5.63027954102
8,6,5.78597722723,6,6.05709457397,6.71390914917
8,7,7.00601730164,7,6.70362329483,7.81848287582
8,8,7.1616282812,8,7.60988140106,8.0
8,8,6.62064647054,7,6.55673789978,8.0
6,5,5.54024335473,5,5.55211257935,5.87799549103
7,5,5.14191282125,5,5.18123483658,5.90095710754
2,6,5.3216340724,6,6.30685186386,6.11921644211
8,8,6.39626310229,5,5.33597517014,7.11718273163
6,5,5.15326056986,5,4.51007938385,6.13134002686
4,2,3.74653142352,2,2.23720860481,4.05046272278
8,8,6.54149973855,7,6.57885694504,7.90693712234
8,8,7.94005343337,8,7.66154193878,8.0
8,6,6.09275051779,5,5.81755781174,7.258497715
8,8,6.85368717247,8,6.87813663483,8.0
8,8,7.16635730404,8,7.5555639267,8.0
7,7,6.10194772295,6,6.41994428635,6.88733291626
6,4,3.8899239074,4,4.52853775024,5.07197523117
7,6,5.49561942805,5,5.49242782593,6.17660808563
8,8,7.39193819777,8,7.68091917038,8.0
8,6,6.27145553854,5,5.48811244965,6.99481487274
2,2,1.13512521105,2,1.80322742462,1.95429611206
8,5,5.86623170536,6,5.99171257019,8.0
8,7,7.30989172932,7,7.51989078522,8.0
8,8,7.38532352429,8,7.68529367447,8.0
7,5,5.80392616828,5,5.54338645935,6.78470134735
7,4,4.56626957405,5,4.51251125336,5.76490688324
7,7,5.41507665893,6,6.56139183044,6.1562128067
8,6,5.86298303603,5,5.74817943573,6.30960130692
8,7,7.61984485817,7,6.83871650696,8.0
8,8,7.23048256012,8,7.26078653336,8.0
6,6,5.04508244258,6,5.58093547821,5.58593606949
2,7,4.76766437071,6,4.47339057922,3.83071327209
7,5,5.26964683232,6,5.02703428268,6.17237710953
6,6,4.5928580552,5,6.1406288147,5.47999572754
6,4,3.74523994812,2,3.69694137573,5.40300226212
8,8,7.01251372965,6,7.95436573029,8.0
8,8,7.20890665384,8,7.52555131912,8.0
8,8,6.05642883251,8,7.02772903442,7.41192865372
6,4,5.08865390594,5,4.39488935471,5.58952903748
6,2,3.98759804314,2,3.9906475544,5.32323217392
6,6,5.27694793867,7,6.2794380188,5.95592927933
8,8,6.91355919028,8,6.46439790726,8.0
8,6,6.28193396943,5,5.68850183487,6.6692032814
7,6,6.08461296688,6,5.83810281754,7.13535690308
7,6,5.74306364752,6,5.91028404236,6.65904045105
8,8,6.70380021476,8,7.01715993881,8.0
8,7,5.12763129175,3,5.77870035172,6.47472190857
8,8,6.76609660303,8,7.0061173439,8.0
4,3,4.60328368409,3,3.84243369102,3.86768531799
8,8,7.45729477762,8,7.49822759628,8.0
6,5,4.81949289686,6,5.10627365112,6.07507371902
8,5,6.22795955996,6,4.51789236069,8.0
8,7,6.90499774259,6,6.91338348389,7.55825996399
6,5,4.94695240771,5,5.74407148361,5.80661153793
8,8,7.22233271814,8,7.33559322357,8.0
8,8,6.93142004236,8,7.69615125656,8.0
8,8,6.99610350575,8,8.0,8.0
8,6,5.77430247113,7,6.1630487442,8.0
2,2,2.01856613403,1,2.08651065826,2.03607368469
2,2,3.86625523393,3,3.44792604446,5.09267663956
5,4,5.31714564096,5,5.01160955429,5.30155134201
8,6,6.34421896599,6,5.96248722076,6.16258335114
7,6,5.17567081782,5,5.22746753693,5.86287975311
6,5,5.10501500507,6,5.00457572937,6.15747833252
8,8,7.4955974575,7,7.48134851456,8.0
8,7,6.65824993829,7,6.19216918945,7.68177747726
8,8,6.71262512837,8,6.66547632217,8.0
8,7,5.98624790134,7,5.67366933823,8.0
2,3,3.29937658128,2,3.05097103119,4.20793104172
8,8,6.49346159578,8,7.30603504181,8.0
7,6,5.86894738443,5,5.76477575302,6.71433925629
1,2,3.32787280259,2,1.73581588268,2.03979253769
7,4,4.30668682419,6,4.81736516953,5.8288269043
7,6,5.96219669309,6,6.33048343658,6.84397220612
8,6,6.58954864871,5,6.92968893051,8.0
8,7,7.09674389193,6,7.27363109589,8.0
1,4,4.16568529164,3,4.60104370117,4.57791042328
6,2,3.75497327529,2,2.88807892799,5.64814758301
4,6,5.58937736245,6,6.10141468048,5.41063976288
8,6,5.87173293952,5,5.66656112671,7.17032432556
8,6,6.10630392755,6,6.44029808044,8.0
6,5,4.44561070029,5,4.86110401154,5.93749475479
8,8,6.88367136264,8,7.19209241867,8.0
8,7,5.64621702466,8,6.37640047073,7.55034685135
5,6,5.25252234038,6,5.57747125626,5.72829294205
8,8,8.0,8,7.77458620071,8.0
8,6,6.10692758557,7,6.63926124573,8.0
8,7,6.42817298023,7,6.44871330261,8.0
1,2,3.23664305873,4,3.54847741127,4.64018011093
5,4,5.55951835521,5,4.31085205078,6.02139949799
8,8,6.09723937128,6,6.64132833481,6.75662899017
8,8,7.4177300379,6,6.42125749588,7.99402284622
2,4,4.56265478373,2,4.3184337616,5.3722076416
6,3,3.91023771702,6,4.64729356766,3.85085582733
6,6,4.79509009765,5,5.41063928604,5.95673036575
8,8,7.79919969408,8,7.59672212601,8.0
7,7,5.81737163944,6,6.12782144547,6.76414966583
8,8,7.19431920915,7,7.41206598282,8.0
8,7,5.95797171384,6,6.76922178268,7.88236856461
7,6,6.25146560791,5,5.69150352478,6.18626308441
5,2,2.75580963113,2,1.16088438034,1.9896068573
6,7,5.74103410193,6,5.65404415131,6.1698217392
5,3,4.84436286687,5,4.0371799469,5.16858100891
5,1,3.95464698316,1,2.1295735836,3.42572712898
8,6,6.34134896285,5,5.01405239105,6.75775623322
8,7,6.00697036549,6,6.3996515274,7.04169178009
6,7,5.94083720308,6,6.87160110474,6.49911165237
8,6,6.67333428384,7,6.47886419296,8.0
8,8,7.44708473478,7,7.36979961395,8.0
8,8,6.95239497697,6,7.29939126968,8.0
4,3,4.34556875508,2,3.45341229439,4.12436389923
8,8,6.60108253808,8,7.13191509247,8.0
8,8,6.71850420904,7,6.88941431046,8.0
5,6,5.42982596361,6,5.00492572784,6.68268632889
8,8,6.74775591801,7,7.99216747284,8.0
1,3,4.37048997759,2,4.74236536026,6.02896881104
2,2,3.55535024681,2,3.58008885384,2.24218606949
8,5,6.25034483698,5,4.34099769592,7.89731836319
6,7,6.59632038544,6,6.03193759918,7.51421833038
7,7,7.10614771058,6,7.23586654663,7.16610765457
8,6,5.8357721112,7,4.31466388702,7.93203449249
6,2,4.44508810391,3,3.27049708366,4.96664428711
8,8,7.44200439993,8,7.44967079163,8.0
8,8,7.41712793176,8,7.16021203995,8.0
8,8,6.50848631557,8,6.49059963226,8.0
6,6,5.36934139316,6,6.06012821198,6.02261257172
6,2,2.30724266312,2,3.58314347267,2.0995092392
2,2,1.39175563525,2,2.40361166,2.39334774017
7,5,4.69272785882,6,4.98194026947,6.07242965698
6,4,4.85170926851,4,4.60783815384,5.16111803055
8,8,6.61527209382,8,6.9565320015,8.0
5,3,4.49692394154,5,4.17710018158,4.84735584259
7,2,4.70459307491,2,2.06163358688,6.13368654251
8,8,5.94618518081,6,6.95979595184,7.95512771606
7,8,7.17580525755,7,6.83575201035,7.19843530655
6,3,4.68959253712,5,3.22430324554,5.83729076385
8,8,6.95708751534,8,7.14920806885,8.0
8,8,7.36503958747,8,7.42967557907,8.0
8,8,7.50649433717,5,6.53504610062,8.0
8,7,6.63851140269,8,6.26007318497,8.0
8,6,5.83821250958,6,6.14328289032,7.86653089523
7,5,5.33382116086,5,5.51012945175,6.06846761703
6,7,6.00736910667,6,6.1859369278,6.11999130249
2,2,4.10968142045,5,2.55173683167,2.82321357727
6,6,4.86320344948,7,6.19308042526,6.07380390167
6,7,6.7020955076,6,6.82220840454,6.16666889191
8,7,6.83142449714,6,5.6171336174,8.0
6,6,4.94899307414,6,5.80406904221,6.09571886063
8,8,7.25522112201,6,7.29642820358,7.44438695908
2,2,3.35923397249,5,3.3578453064,2.13191556931
8,8,6.86645755345,8,7.54487895966,8.0
6,3,4.39791832165,5,5.77507543564,5.94251871109
6,5,4.75764617579,5,4.9223575592,6.02642059326
8,8,6.74593987249,8,7.13307666779,8.0
8,6,5.66994343712,6,4.59590435028,7.72836494446
2,3,3.91719723978,3,4.52351951599,1.95936346054
5,6,4.7902463938,5,4.58926343918,6.15692710876
7,3,4.00349995417,2,4.58566427231,5.41761112213
1,2,2.20631987302,2,3.15542840958,3.15321063995
8,8,7.97302506691,8,7.19063806534,8.0
1,6,4.327473351,5,4.95545482635,5.59533071518
5,5,5.56527078711,4,4.94270420074,5.48602867126
7,6,5.27865375474,6,6.30577278137,6.13228940964
6,5,4.33957136955,4,5.12467718124,5.51847362518
5,5,5.94945643928,6,4.87735033035,5.47858905792
8,7,6.57242186638,8,7.02636289597,8.0
8,8,7.6400193365,7,6.94055843353,8.0
7,7,6.57021605922,5,6.71555280685,7.19900989532
6,6,5.27504549039,6,5.2784318924,5.90782976151
8,8,6.4093153351,8,7.00114011765,7.13555288315
8,8,7.08655808813,8,7.68662166595,8.0
8,7,5.91117525885,6,6.48721837997,6.21790313721
8,7,6.30759837943,6,5.58409261703,7.82997274399
8,8,7.28338639791,8,7.69612121582,8.0
8,8,6.49641991377,8,7.17974948883,7.73746347427
4,3,5.00760418811,3,3.96751284599,4.66445207596
6,5,4.74200894679,5,4.69024324417,5.52458429337
8,8,7.25885888936,7,7.50733947754,8.0
5,3,5.42100264845,5,4.20705890656,5.32596206665
8,8,6.58509575727,7,7.58937263489,7.94012355804
7,7,5.96236555173,6,7.10070705414,7.01018714905
6,3,4.65432708954,3,3.78132891655,5.18254756927
6,6,6.47084360814,6,6.13888216019,6.68302345276
8,8,7.25954624049,7,7.16254520416,7.78327608109
8,8,7.63642361242,8,7.34725236893,8.0
8,6,5.96620969541,7,6.44012880325,7.35816764832
2,2,2.51783286687,2,3.40506315231,2.46645593643
8,7,5.97612673151,6,6.28626251221,8.0
8,7,5.62366497724,8,6.5795249939,7.55659008026
8,7,6.11148241281,7,7.06863021851,6.86318349838
5,3,4.47894193034,3,4.76681470871,5.2354927063
8,7,6.36718037607,8,6.54398965836,8.0
7,3,5.10480309101,4,4.71530580521,6.48944807053
8,8,7.8190648918,8,7.22048330307,8.0
8,7,6.76637459532,7,7.0336894989,7.53285074234
7,5,5.24760316823,5,4.88598299026,7.00708723068
6,5,4.01024507087,4,5.22516202927,5.66373109818
8,8,7.28645769769,8,6.87246227264,8.0
5,3,4.20260283915,2,3.7761323452,5.43676519394
8,6,5.68120794977,6,6.51451396942,7.24270534515
5,3,5.16134064527,2,3.42987036705,4.41776275635
8,8,7.50988172137,8,7.48977375031,8.0
5,6,5.89435124704,6,5.38757419586,6.39460277557
3,2,2.83792975018,2,2.1401848793,4.04334640503
8,7,6.37802206781,7,6.37546539307,8.0
5,3,4.79495190193,5,4.490442276,5.08902168274
5,6,5.07265559747,3,5.1026391983,5.62697601318
8,6,6.82283231118,6,6.06538677216,7.3415145874
8,5,5.5084199063,5,5.40624809265,6.95313739777
7,6,4.83358676419,7,5.46057844162,6.03939533234
7,5,5.20735149245,5,5.0521736145,5.71171140671
7,5,5.19538861977,6,4.83798456192,6.23632907867
3,2,3.38789286885,2,3.26898646355,3.58012342453
8,8,7.10682538992,8,6.85483026505,8.0
8,7,5.76715649117,6,5.800303936,6.63291692734
8,6,5.48811056312,6,5.3360748291,7.28450632095
8,8,7.43068345907,8,7.72942829132,8.0
8,7,6.45283327004,6,6.27449417114,6.75557088852
7,5,5.39501192555,5,5.66652393341,5.94301795959
6,3,4.5755957254,5,4.58497428894,5.87621212006
8,8,6.74969611362,8,8.0,8.0
8,8,7.0529906178,7,7.36876344681,8.0
8,7,6.72159943693,8,6.93095111847,8.0
6,3,3.92410670126,5,3.68371319771,4.06736564636
8,8,7.29969053365,7,7.78224039078,8.0
5,5,4.69194543826,5,5.49527454376,5.74270296097
8,7,6.36596612777,7,6.46631717682,6.75351858139
8,7,6.72986829978,6,5.90759849548,7.08592319489
6,2,2.15512106055,2,1.62349915504,2.00902318954
6,6,5.58494752268,6,6.14964199066,5.79162216187
8,8,7.21803370963,8,7.72691774368,8.0
6,2,3.70158262977,2,3.7881872654,5.73881340027
6,4,3.9925845299,6,4.93204689026,5.18482160568
4,2,5.05734644752,5,2.68094921112,4.40263319016
2,3,2.33508532403,2,3.12853240967,2.02625083923
7,3,6.34083276407,5,6.44803142548,7.16935968399
4,6,5.55988430393,6,5.99929094315,6.2148399353
8,8,8.0,8,7.6894288063,8.0
8,7,7.61714470205,8,7.71220684052,8.0
8,8,7.37104758301,7,7.66280794144,8.0
8,8,6.74730797546,8,7.23850870132,6.96015787125
8,7,6.45063657215,7,6.41828155518,8.0
8,6,6.27071356624,6,6.50740242004,7.23986244202
8,8,6.48390000318,8,7.41286563873,8.0
6,2,3.97138713745,2,2.50655126572,3.71855211258
8,8,7.59479486587,8,7.43512201309,8.0
7,4,5.30379435903,5,4.9096121788,6.84262466431
6,6,4.98353651736,7,6.70055389404,6.17475128174
8,8,6.68324487297,8,6.91237783432,8.0
8,8,7.03229965591,8,7.09082746506,8.0
8,8,6.52518039511,8,7.7456035614,8.0
5,7,6.13032437876,7,6.56447124481,6.42388868332
5,5,5.48514247522,7,6.58582258224,5.22087240219
4,3,6.00271907672,3,3.66963982582,4.66207504272
8,8,7.04747684573,8,7.54804420471,8.0
8,8,7.29151787665,8,7.05116605759,8.0
2,3,4.06430352669,5,3.95100140572,4.25605154037
8,7,6.48865822253,6,6.60676002502,7.0915927887
8,8,6.31137424469,8,6.86363363266,6.32275295258
8,8,8.0,8,7.88562345505,8.0
6,2,2.56791844406,2,2.14901590347,2.10159683228
1,6,5.33064164161,5,4.8289141655,6.0584487915
5,7,5.4000900387,8,7.40598869324,6.03300380707
8,7,5.68281221852,6,6.43619155884,5.70251989365
5,6,5.6501890722,7,5.99135351181,6.45932674408
1,1,3.1735573079,2,1.0,3.11972427368
6,5,5.75710742775,7,5.78928041458,6.21495771408
8,5,5.89583394895,5,4.41900873184,6.15535163879
8,2,5.3620406281,5,3.89265537262,6.8242521286
7,7,5.98902113772,7,6.84912967682,7.02343082428
6,6,6.97415365,6,6.39882946014,6.36511659622
5,4,5.91618288791,5,4.5807762146,6.00126838684
1,2,2.82864906888,2,1.42558205128,2.65496635437
7,6,7.00921625758,6,5.83667993546,7.17923498154
6,7,5.76602502078,6,6.29235506058,6.50724840164
4,5,4.2460731811,2,3.97535276413,5.29201793671
8,8,6.70529057743,8,7.3196978569,8.0
7,6,5.78424768299,6,6.57778263092,7.06267738342
8,8,7.19647520865,8,7.5223865509,8.0
6,6,5.17493749376,6,6.84080934525,6.10357761383
1,2,3.36575111945,2,3.20962405205,2.44727420807
8,8,6.57462912039,7,7.38113307953,7.3521437645
8,6,5.29559602005,7,4.95856428146,6.99489784241
8,7,6.47576051076,7,6.84427642822,7.82984638214
8,7,5.52406357415,8,6.52117204666,7.95123720169
6,4,4.09265956338,6,4.72780895233,5.25671720505
1,2,1.0,2,1.23988974094,1.95274591446
8,7,6.2938097755,7,6.3819475174,8.0
4,2,2.83841349729,2,2.53337979317,3.55201292038
6,5,5.52372531748,6,5.42391729355,6.19313812256
8,8,5.89750886202,6,7.29473829269,8.0
6,5,5.45277177084,6,5.68570232391,5.9910902977
5,4,5.7924356323,5,4.23501396179,7.12382650375
8,8,7.04380059545,8,7.00762224197,8.0
6,6,5.05947830081,6,5.42311239243,6.10569858551
8,8,7.23266687129,6,7.25241231918,8.0
8,8,7.05471969678,8,7.66057348251,8.0
6,7,6.84939087663,6,6.02048301697,6.25699567795
8,8,7.75272675865,8,7.90211200714,8.0
1,3,3.88903721775,6,4.61441516876,2.000831604
7,7,6.45542505826,6,6.75478029251,7.03872060776
6,5,4.42662618296,6,4.96452093124,6.03602457047
7,5,4.75947484468,3,5.20020008087,5.75918674469
7,6,5.25515307329,6,6.16738557816,6.3585062027
6,4,5.02158266519,6,4.47797727585,5.9159822464
8,7,6.09470332137,7,7.25260543823,7.50670146942
8,7,6.93353999399,7,6.75220489502,8.0
1,2,1.69355794019,2,2.26894903183,2.13978767395
8,8,6.95900593114,8,7.27904319763,8.0
1,2,1.68491331718,2,3.4047935009,2.13514089584
8,8,6.38480996155,6,7.3263926506,8.0
8,8,6.98715788678,8,6.69450283051,8.0
6,6,5.52815572053,7,5.67181921005,6.14980888367
8,7,6.03495340422,8,6.35610485077,7.38342857361
1,2,3.98360596786,7,2.94019389153,2.46888971329
8,8,8.0,6,6.53991794586,8.0
8,8,7.43936349658,8,7.38678455353,8.0
7,6,5.55643034496,6,6.57130432129,6.25998020172
4,2,4.9001102177,3,3.59823417664,5.77191734314
8,7,6.98802472408,6,7.76720952988,8.0
1,5,4.39257180764,3,4.96288824081,4.69966506958
8,8,6.92564470254,8,7.37866926193,8.0
8,8,6.78365454811,8,7.30550098419,8.0
8,8,6.56942043645,8,7.87997627258,8.0
1,4,3.47604580187,6,4.66319084167,3.63102293015
8,6,6.06230009681,6,5.11935758591,7.92709445953
7,6,6.01584378594,5,4.70960950851,6.1970539093
8,8,7.21091370945,8,8.0,8.0
7,5,4.67307144836,4,4.53213357925,6.0878200531
8,7,5.94826019791,5,6.37091302872,8.0
8,3,5.25553984163,2,3.3533115387,7.57587718964
8,7,6.37543586238,7,6.94750595093,7.64371776581
5,5,6.3144373428,5,4.89422702789,5.25419139862
8,8,6.11910945879,8,7.26194190979,7.88984680176
8,8,7.63466481946,7,7.20428276062,8.0
4,2,3.98170301716,2,2.00162649155,4.36915636063
5,3,3.0960863706,2,3.74645733833,3.52492046356
6,5,4.70854955979,5,4.54875850677,5.53401374817
6,6,5.57229816368,5,6.19438505173,6.29408502579
7,6,4.99930747681,6,5.35378742218,6.7369017601
8,8,7.9934123869,8,8.0,8.0
8,6,5.91110507464,6,5.65738964081,7.22309923172
7,5,4.77115288486,6,4.95810317993,5.6263666153
7,7,6.17324675325,7,5.83409118652,6.68785762787
8,8,6.42779200023,8,6.93203544617,7.45733118057
8,8,7.23148302313,8,7.57102632523,8.0
8,8,7.07187321071,8,8.0,8.0
8,8,7.11951698917,8,7.76619434357,8.0
5,4,4.24580168109,4,4.11935043335,5.72608232498
8,8,6.74508007144,8,7.08321142197,7.81961584091
2,2,3.53360353162,2,3.73465418816,1.96489286423
8,8,7.04670102224,8,7.41623210907,8.0
8,8,6.80754315824,6,6.50994873047,8.0
7,6,5.42117410629,6,6.43730545044,6.47777938843
4,2,3.43265762893,2,2.33390188217,3.72746348381
6,5,5.31630976034,5,5.87742996216,6.25220966339
8,7,7.53298131962,7,6.45806074142,8.0
7,3,5.13636101326,2,4.07347869873,6.84541320801
7,6,6.20842584635,6,5.73659420013,7.00940799713
5,3,4.46919962453,2,3.47250771523,5.07833051682
6,5,5.33523092853,4,6.06357765198,6.17619419098
8,8,7.38826075156,8,7.42288637161,8.0
1,5,4.21046200016,6,4.33782863617,5.60097122192
7,6,6.12137150211,5,6.03876638412,7.0915017128
7,6,5.66669963427,5,5.45337724686,7.05167293549
6,3,4.69786600412,6,3.63590335846,4.97380971909
6,4,4.74854776464,2,4.48246908188,6.0560464859
8,8,7.13323047479,8,6.88990688324,8.0
1,4,4.48122932916,3,4.39814090729,6.14583396912
8,5,6.26315765637,6,5.95647668839,7.0918970108
5,2,4.21188921138,3,3.76442289352,4.02860975266
8,8,6.99334188476,8,7.57578468323,8.0
1,2,3.0480432345,2,2.77720880508,2.38319349289
8,8,6.93490030087,6,7.28190374374,8.0
6,2,4.36689985998,2,3.29878902435,5.91728210449
7,6,5.67670122286,7,6.17708492279,6.84411907196
8,6,5.96260883177,5,5.42476940155,7.8710269928
8,5,6.22778416469,5,4.80088853836,5.44586181641
2,2,2.58442058594,2,3.41702055931,3.57205414772
1,3,3.59836249365,5,3.64534306526,3.13141345978
8,8,6.51815931257,8,7.75021409988,7.38739538193
5,4,5.702296465,5,4.54438400269,5.22595882416
8,6,5.31211225125,7,6.10296392441,6.55878353119
6,4,4.74211808586,5,4.59081792831,4.86839914322
